municipality_code,year,measure_type,neonatal_deaths,infant_deaths,under5_deaths,maternal_deaths,municipality_name
354910,2010,occurrence,7,10,10,0,São João da Boa Vista
355640,2010,occurrence,1,1,2,0,Vargem Grande do Sul
352900,2010,occurrence,35,59,71,1,Marília
354790,2010,occurrence,0,1,1,0,Santo Antônio da Alegria
355410,2010,occurrence,61,92,104,2,Taubaté
352470,2010,occurrence,1,1,1,0,Jaguariúna
355000,2010,occurrence,0,0,0,0,São Luís do Paraitinga
510040,2010,occurrence,0,0,0,0,Alto Garças
510380,2010,occurrence,0,0,0,0,Figueirópolis D'Oeste
351390,2010,occurrence,0,0,0,0,Divinolândia
353070,2010,occurrence,14,24,26,0,Mogi Guaçu
350780,2010,occurrence,0,0,0,0,Brodowski
350330,2010,occurrence,10,13,17,2,Araras
510629,2010,occurrence,1,1,1,0,Paranaíta
510510,2010,occurrence,5,6,6,0,Juara
350050,2010,occurrence,0,0,0,0,Águas de Lindóia
313390,2010,occurrence,0,0,0,0,Itaverava
313867,2010,occurrence,0,0,0,0,Luisburgo
316640,2010,occurrence,0,0,0,0,Seritinga
313850,2010,occurrence,0,0,0,0,Liberdade
312520,2010,occurrence,0,0,0,0,Fama
313400,2010,occurrence,0,0,0,0,Itinga
260390,2010,occurrence,0,0,0,0,Carnaíba
260030,2010,occurrence,0,0,1,0,Agrestina
330490,2010,occurrence,65,105,130,8,São Gonçalo
330120,2010,occurrence,1,2,2,0,Carmo
330370,2010,occurrence,4,4,4,0,Paraíba do Sul
330340,2010,occurrence,28,33,35,1,Nova Friburgo
330350,2010,occurrence,131,176,198,11,Nova Iguaçu
330550,2010,occurrence,6,6,8,2,Saquarema
330095,2010,occurrence,0,0,0,0,Comendador Levy Gasparian
330023,2010,occurrence,2,3,5,0,Armação dos Búzios
355540,2010,occurrence,6,8,10,0,Ubatuba
354900,2010,occurrence,0,0,0,0,São Francisco
352850,2010,occurrence,3,6,8,0,Mairiporã
353190,2010,occurrence,0,0,1,0,Morro Agudo
353950,2010,occurrence,1,1,1,0,Pitangueiras
353560,2010,occurrence,0,0,1,0,Paraibuna
352710,2010,occurrence,12,18,20,0,Lins
354390,2010,occurrence,37,45,50,3,Rio Claro
352570,2010,occurrence,4,4,6,0,José Bonifácio
352220,2010,occurrence,30,35,40,0,Itapecerica da Serra
351870,2010,occurrence,47,67,77,4,Guarujá
350635,2010,occurrence,4,5,7,1,Bertioga
354680,2010,occurrence,6,8,10,3,Santa Isabel
353680,2010,occurrence,0,0,0,0,Pedra Bela
354580,2010,occurrence,4,5,5,1,Santa Bárbara d'Oeste
355160,2010,occurrence,2,2,2,0,Serra Negra
355670,2010,occurrence,0,0,0,1,Vinhedo
352260,2010,occurrence,0,1,2,0,Itapira
310140,2010,occurrence,0,0,0,0,Albertina
351080,2010,occurrence,0,1,2,0,Casa Branca
354810,2010,occurrence,0,0,0,0,Santo Antônio do Jardim
350190,2010,occurrence,4,7,8,0,Amparo
355210,2010,occurrence,4,4,4,0,Socorro
353510,2010,occurrence,0,1,1,0,Palmares Paulista
150543,2010,occurrence,6,10,11,0,Ourilândia do Norte
150590,2010,occurrence,4,5,9,0,Porto de Moz
352720,2010,occurrence,8,9,10,0,Lorena
350280,2010,occurrence,45,61,68,1,Araçatuba
350650,2010,occurrence,2,3,3,0,Birigui
350210,2010,occurrence,2,4,8,0,Andradina
351640,2010,occurrence,0,2,4,0,Franco da Rocha
352970,2010,occurrence,0,0,0,0,Miguelópolis
350490,2010,occurrence,0,0,1,0,Bananal
351090,2010,occurrence,0,0,0,0,Cássia dos Coqueiros
313450,2015,residence,0,2,2,0,Itutinga
310620,2015,residence,228,323,373,9,Belo Horizonte
311330,2015,residence,5,5,5,0,Carangola
311860,2015,residence,66,95,110,7,Contagem
311340,2015,residence,15,17,20,0,Caratinga
316255,2015,residence,0,2,2,0,São João do Manhuaçu
313940,2015,residence,7,12,15,0,Manhuaçu
314400,2015,residence,2,2,3,0,Mutum
314390,2015,residence,10,12,12,1,Muriaé
310760,2015,residence,0,0,0,0,Bom Jesus da Penha
316750,2015,residence,0,0,0,0,Simão Pereira
313840,2015,residence,1,4,8,0,Leopoldina
310550,2015,residence,0,0,0,0,Barão de Monte Alto
316990,2015,residence,10,15,15,0,Ubá
314090,2015,residence,1,1,3,0,Matipó
313800,2015,residence,0,0,0,0,Laranjal
314670,2015,residence,1,1,1,0,Palma
312420,2015,residence,1,2,3,0,Espera Feliz
314930,2015,residence,4,6,10,0,Pedro Leopoldo
313130,2015,residence,25,35,41,2,Ipatinga
313670,2015,residence,61,80,98,4,Juiz de Fora
316710,2015,residence,4,6,7,0,Serro
310670,2015,residence,55,77,86,3,Betim
310900,2015,residence,5,6,6,0,Brumadinho
316740,2015,residence,1,1,1,0,Silvianópolis
317020,2015,residence,64,83,95,2,Uberlândia
314110,2015,residence,3,7,8,2,Matozinhos
312260,2015,residence,0,0,0,0,Dom Joaquim
317060,2015,residence,0,0,0,0,Vargem Bonita
312280,2015,residence,0,0,0,0,Dom Viçoso
316640,2015,residence,0,0,0,0,Seritinga
310110,2015,residence,3,6,6,1,Aimorés
312860,2015,residence,0,1,1,0,Guarda-Mor
316480,2015,residence,1,1,1,0,São Sebastião do Rio Preto
314690,2015,residence,2,3,3,0,Papagaios
317107,2015,residence,0,0,0,0,Veredinha
315250,2015,residence,19,27,29,0,Pouso Alegre
313630,2015,residence,11,13,14,0,João Pinheiro
310855,2015,residence,2,2,3,0,Brasilândia de Minas
313710,2015,residence,0,0,0,0,Lagamar
317010,2015,residence,41,51,57,2,Uberaba
314480,2015,residence,9,14,18,0,Nova Lima
313695,2015,residence,3,3,3,0,Juvenília
310810,2015,residence,0,0,0,0,Bonfim
313810,2015,residence,1,1,1,0,Lassance
315895,2015,residence,6,8,9,0,Santana do Paraíso
315780,2015,residence,21,32,37,1,Santa Luzia
312090,2015,residence,14,17,17,0,Curvelo
315460,2015,residence,38,59,64,2,Ribeirão das Neves
312410,2015,residence,5,6,8,0,Esmeraldas
314750,2015,residence,0,0,0,0,Passabém
313170,2015,residence,11,17,20,0,Itabira
312980,2015,residence,23,26,35,1,Ibirité
316350,2015,residence,0,1,1,0,São José do Jacuri
311680,2015,residence,0,1,3,0,Coluna
310540,2015,residence,4,4,4,0,Barão de Cocais
313380,2015,residence,6,9,10,1,Itaúna
314590,2015,residence,7,10,14,1,Ouro Branco
310170,2015,residence,6,9,10,0,Almenara
314890,2015,residence,0,0,0,0,Pedra do Indaiá
316860,2015,residence,15,24,30,1,Teófilo Otoni
310600,2015,residence,1,1,1,0,Bela Vista de Minas
315670,2015,residence,10,17,20,1,Sabará
315900,2015,residence,0,0,0,0,Santana do Riacho
314840,2015,residence,0,1,1,0,Paulistas
314710,2015,residence,7,9,10,1,Pará de Minas
315390,2015,residence,0,1,1,0,Raposos
314470,2015,residence,5,5,5,0,Nova Era
313665,2015,residence,3,4,5,0,Juatuba
315710,2015,residence,0,0,0,0,Salto da Divisa
313620,2015,residence,10,15,18,1,João Monlevade
317120,2015,residence,9,17,21,1,Vespasiano
316295,2015,residence,0,1,1,1,São José da Lapa
314430,2015,residence,5,7,10,0,Nanuque
313190,2015,residence,1,4,4,0,Itabirito
316720,2015,residence,24,35,38,1,Sete Lagoas
311320,2015,residence,2,3,3,0,Carandaí
313770,2015,residence,2,2,2,0,Lajinha
314250,2015,residence,0,0,0,0,Monjolos
315990,2015,residence,3,4,4,1,Santo Antônio do Amparo
310400,2015,residence,13,15,15,0,Araxá
311800,2015,residence,4,7,9,0,Congonhas
315080,2015,residence,1,2,3,0,Piranga
312060,2015,residence,0,1,1,0,Crucilândia
315510,2015,residence,1,1,1,0,Rio do Prado
316292,2015,residence,3,3,4,1,São Joaquim de Bicas
312245,2015,residence,0,0,0,0,Divisópolis
316840,2015,residence,1,1,1,0,Tarumirim
312370,2015,residence,0,1,2,0,Engenheiro Caldas
312470,2015,residence,0,0,0,0,Estrela do Indaiá
316660,2015,residence,0,0,0,0,Serra da Saudade
310240,2015,residence,0,0,0,0,Alvorada de Minas
315610,2015,residence,0,0,0,0,Ritápolis
314140,2015,residence,2,2,2,1,Medina
311380,2015,residence,1,1,1,0,Carmésia
316870,2015,residence,9,14,15,0,Timóteo
312160,2015,residence,6,10,10,4,Diamantina
312770,2015,residence,35,59,62,1,Governador Valadares
316553,2015,residence,7,7,7,0,Sarzedo
312180,2015,residence,0,0,0,0,Dionísio
311750,2015,residence,1,1,1,0,Conceição do Mato Dentro
313920,2015,residence,2,4,4,0,Malacacheta
311830,2015,residence,14,16,22,0,Conselheiro Lafaiete
312020,2015,residence,1,2,2,0,Cristais
313720,2015,residence,3,3,5,0,Lagoa da Prata
315200,2015,residence,3,5,5,0,Pompéu
311530,2015,residence,7,10,11,1,Cataguases
312390,2015,residence,1,1,2,0,Entre Rios de Minas
315410,2015,residence,1,1,1,0,Recreio
311760,2015,residence,1,1,1,0,Conceição do Pará
314370,2015,residence,0,0,0,0,Morro do Pilar
314000,2015,residence,5,10,10,0,Mariana
311230,2015,residence,2,2,2,0,Capelinha
310060,2015,residence,0,0,0,0,Água Boa
312100,2015,residence,0,1,1,0,Datas
314015,2015,residence,3,5,5,0,Mário Campos
313760,2015,residence,5,8,9,1,Lagoa Santa
313460,2015,residence,1,3,4,0,Jaboticatubas
310650,2015,residence,0,0,0,0,Berilo
315217,2015,residence,2,2,3,1,Ponto dos Volantes
314070,2015,residence,1,2,2,0,Mateus Leme
316100,2015,residence,0,0,0,0,São Domingos do Prata
311910,2015,residence,3,3,4,0,Corinto
310420,2015,residence,2,3,5,0,Arcos
310230,2015,residence,0,1,1,0,Alvinópolis
315040,2015,residence,0,0,0,0,Piedade dos Gerais
316935,2015,residence,5,8,8,0,Três Marias
313330,2015,residence,2,2,4,1,Itaobim
311000,2015,residence,4,6,8,0,Caeté
316410,2015,residence,0,0,0,0,São Pedro do Suaçuí
314610,2015,residence,5,7,8,0,Ouro Preto
312800,2015,residence,2,2,2,0,Guanhães
312310,2015,residence,1,1,1,0,Dores de Guanhães
313220,2015,residence,5,5,5,0,Itaguara
314100,2015,residence,1,1,1,0,Mato Verde
313820,2015,residence,14,17,19,1,Lavras
316170,2015,residence,3,3,3,0,São Gonçalo do Abaeté
311940,2015,residence,4,10,10,0,Coronel Fabriciano
314970,2015,residence,0,0,2,0,Perdigão
311120,2015,residence,6,7,9,0,Campo Belo
317057,2015,residence,1,1,1,0,Vargem Alegre
312230,2015,residence,19,25,30,2,Divinópolis
315733,2015,residence,1,1,1,0,Santa Cruz de Minas
310020,2015,residence,2,2,2,0,Abaeté
315830,2015,residence,1,1,1,0,Santana da Vargem
313880,2015,residence,1,1,2,0,Luz
316250,2015,residence,6,9,9,1,São João del Rei
313660,2015,residence,0,0,0,0,Nova União
314060,2015,residence,0,0,0,0,Materlândia
310190,2015,residence,0,1,2,1,Alpinópolis
315730,2015,residence,0,1,1,0,Santa Bárbara do Tugúrio
313000,2015,residence,1,2,2,1,Ibituruna
311535,2015,residence,0,0,0,1,Catas Altas
310990,2015,residence,1,1,1,0,Caetanópolis
313010,2015,residence,6,8,9,0,Igarapé
312570,2015,residence,0,1,1,0,Felixlândia
310050,2015,residence,0,3,3,0,Açucena
313250,2015,residence,5,8,8,0,Itamarandiba
315600,2015,residence,2,2,3,0,Rio Vermelho
316180,2015,residence,0,1,1,0,São Gonçalo do Pará
316680,2015,residence,1,2,2,0,Serra do Salitre
316830,2015,residence,0,0,1,0,Taquaraçu de Minas
311787,2015,residence,2,2,3,0,Confins
316095,2015,residence,1,1,1,0,São Domingos das Dores
313610,2015,residence,0,0,0,0,Joanésia
310925,2015,residence,0,0,0,0,Bugre
316780,2015,residence,1,1,1,0,Soledade de Minas
315360,2015,residence,2,3,3,0,Prudente de Morais
311700,2015,residence,0,1,1,0,Comercinho
315970,2015,residence,0,1,1,0,Santa Rosa da Serra
310930,2015,residence,3,4,6,0,Buritis
310945,2015,residence,1,1,1,0,Cabeceira Grande
315015,2015,residence,2,2,2,0,Piedade de Caratinga
315590,2015,residence,1,1,1,0,Rio Preto
310445,2015,residence,0,0,0,0,Aricanduva
315480,2015,residence,1,2,3,1,Rio Acima
315530,2015,residence,0,0,0,0,Rio Manso
314570,2015,residence,0,1,1,0,Oliveira Fortes
313600,2015,residence,4,6,6,0,Joaíma
313400,2015,residence,2,3,3,0,Itinga
316030,2015,residence,3,5,5,0,Santo Antônio do Jacinto
310100,2015,residence,2,3,4,0,Águas Vermelhas
310500,2015,residence,1,1,1,0,Baldim
315020,2015,residence,0,0,0,0,Piedade de Ponte Nova
310880,2015,residence,1,1,1,0,Braúnas
315340,2015,residence,2,3,3,0,Presidente Olegário
315840,2015,residence,0,0,0,0,Santana de Cataguases
315500,2015,residence,0,0,0,0,Rio Doce
316557,2015,residence,1,1,1,0,Senador Amaral
317040,2015,residence,8,11,12,0,Unaí
313240,2015,residence,9,12,12,0,Itajubá
315010,2015,residence,0,1,1,0,Piau
313835,2015,residence,0,0,0,0,Leme do Prado
315330,2015,residence,0,0,0,0,Presidente Kubitschek
312965,2015,residence,1,1,1,0,Ibiracatu
313290,2015,residence,1,1,1,0,Itamogi
312235,2015,residence,1,2,2,0,Divisa Alegre
314675,2015,residence,2,2,2,0,Palmópolis
310010,2015,residence,0,0,0,0,Abadia dos Dourados
312070,2015,residence,0,0,0,0,Cruzeiro da Fortaleza
310630,2015,residence,1,3,4,0,Belo Oriente
312250,2015,residence,0,0,0,0,Dom Cavati
314940,2015,residence,0,0,0,0,Pedro Teixeira
311620,2015,residence,0,0,0,0,Chiador
311010,2015,residence,0,0,0,0,Caiana
311650,2015,residence,1,2,2,0,Claro dos Poções
314270,2015,residence,3,3,4,1,Montalvânia
313652,2015,residence,1,1,1,0,José Gonçalves de Minas
314030,2015,residence,0,0,0,0,Marliéria
314800,2015,residence,17,22,24,0,Patos de Minas
311430,2015,residence,1,3,3,0,Carmo do Paranaíba
313753,2015,residence,3,3,4,0,Lagoa Grande
311600,2015,residence,0,0,0,0,Chalé
314740,2015,residence,2,3,4,0,Paraopeba
316090,2015,residence,0,0,1,0,São Brás do Suaçuí
310640,2015,residence,0,0,0,0,Belo Vale
316140,2015,residence,1,2,2,0,São Francisco do Glória
311970,2015,residence,0,0,1,0,Coronel Xavier Chaves
316320,2015,residence,0,0,0,0,São José do Alegre
311840,2015,residence,1,2,2,0,Conselheiro Pena
314587,2015,residence,0,1,1,0,Orizânia
313850,2015,residence,0,1,1,0,Liberdade
314450,2015,residence,1,1,1,0,Nazareno
311520,2015,residence,0,0,0,0,Conceição da Barra de Minas
313640,2015,residence,1,1,1,1,Joaquim Felício
310310,2015,residence,0,0,0,0,Antônio Prado de Minas
314435,2015,residence,1,2,2,0,Naque
316580,2015,residence,1,2,2,0,Senador José Bento
316770,2015,residence,0,0,0,0,Sobrália
312790,2015,residence,0,0,0,0,Grupiara
314160,2015,residence,0,0,0,0,Mercês
311960,2015,residence,0,0,0,0,Coronel Pacheco
313535,2015,residence,1,1,1,0,Japonvar
311280,2015,residence,1,1,1,0,Capitólio
315150,2015,residence,2,3,3,1,Piumhi
312630,2015,residence,0,1,1,0,Fortaleza de Minas
316940,2015,residence,6,6,6,0,Três Pontas
314790,2015,residence,14,19,21,1,Passos
316500,2015,residence,4,4,4,0,São Tiago
312110,2015,residence,1,1,2,0,Delfim Moreira
311200,2015,residence,2,2,2,1,Candeias
315210,2015,residence,5,8,9,0,Ponte Nova
313320,2015,residence,1,1,2,0,Itanhomi
311265,2015,residence,0,0,0,0,Capitão Andrade
314860,2015,residence,0,1,1,0,Peçanha
316160,2015,residence,1,1,1,0,São Geraldo da Piedade
313655,2015,residence,0,0,0,0,José Raydan
312430,2015,residence,3,3,3,0,Espinosa
313650,2015,residence,0,0,0,0,Jordânia
310520,2015,residence,1,1,2,0,Bandeira
310340,2015,residence,9,9,10,0,Araçuaí
314870,2015,residence,4,6,8,0,Pedra Azul
312290,2015,residence,2,2,2,0,Dona Eusébia
312080,2015,residence,2,4,5,0,Cruzília
310360,2015,residence,0,0,0,0,Arantina
310610,2015,residence,1,1,1,0,Belmiro Braga
312738,2015,residence,0,0,1,0,Goianá
312385,2015,residence,2,2,2,0,Entre Folhas
314410,2015,residence,1,1,3,0,Muzambinho
315180,2015,residence,14,20,22,1,Poços de Caldas
313480,2015,residence,0,0,0,0,Jacuí
315630,2015,residence,1,2,2,0,Rodeiro
311500,2015,residence,0,0,0,0,Cascalho Rico
315720,2015,residence,6,7,7,0,Santa Bárbara
316210,2015,residence,5,8,11,1,São Gotardo
314120,2015,residence,0,0,0,0,Matutina
316230,2015,residence,1,1,1,0,São João da Mata
316310,2015,residence,0,0,0,0,São José da Varginha
310440,2015,residence,0,0,0,0,Argirita
312890,2015,residence,1,1,1,0,Guimarânia
317075,2015,residence,2,3,3,0,Varjão de Minas
313055,2015,residence,2,2,2,0,Imbé de Minas
315935,2015,residence,0,1,1,0,Santa Rita de Minas
315725,2015,residence,1,1,2,1,Santa Bárbara do Leste
312930,2015,residence,1,1,1,0,Iapu
316260,2015,residence,2,2,2,0,São João do Oriente
317115,2015,residence,4,4,4,0,Vermelho Novo
315400,2015,residence,0,2,2,0,Raul Soares
310300,2015,residence,0,1,1,1,Antônio Dias
310280,2015,residence,1,1,1,0,Andrelândia
316225,2015,residence,0,1,1,1,São João da Lagoa
316620,2015,residence,0,0,1,0,Senhora dos Remédios
316610,2015,residence,1,2,3,0,Senhora do Porto
314220,2015,residence,2,2,3,0,Miraí
311470,2015,residence,0,0,0,0,Carvalhópolis
311615,2015,residence,1,4,6,0,Chapada Gaúcha
313520,2015,residence,16,20,21,1,Januária
310450,2015,residence,1,1,1,0,Arinos
311980,2015,residence,0,0,0,0,Córrego Danta
314580,2015,residence,0,0,0,0,Onça de Pitangui
315890,2015,residence,0,0,0,0,Santana do Manhuaçu
315415,2015,residence,1,2,2,0,Reduto
317047,2015,residence,0,0,0,0,Uruana de Minas
314850,2015,residence,0,0,0,0,Pavão
312300,2015,residence,0,1,1,0,Dores de Campos
312340,2015,residence,0,0,0,0,Doresópolis
312850,2015,residence,0,2,2,0,Guarará
313070,2015,residence,2,2,3,0,Indianópolis
314995,2015,residence,0,0,0,0,Periquito
314170,2015,residence,2,2,2,0,Mesquita
315053,2015,residence,0,0,0,0,Pingo-d'Água
313115,2015,residence,2,2,2,0,Ipaba
313657,2015,residence,0,0,0,0,Josenópolis
315737,2015,residence,0,0,1,0,Santa Cruz de Salinas
311850,2015,residence,0,0,0,0,Consolação
315100,2015,residence,0,1,1,0,Piranguinho
311205,2015,residence,1,1,2,0,Cantagalo
317150,2015,residence,0,0,0,0,Mathias Lobato
312695,2015,residence,0,0,0,0,Frei Lagonegro
316165,2015,residence,0,0,0,0,São Geraldo do Baixio
313700,2015,residence,1,2,2,0,Ladainha
317130,2015,residence,8,11,12,0,Viçosa
315640,2015,residence,1,1,1,0,Romaria
315760,2015,residence,0,0,0,1,Santa Fé de Minas
315420,2015,residence,0,1,1,0,Resende Costa
313910,2015,residence,0,1,1,0,Madre de Deus de Minas
315320,2015,residence,0,0,0,0,Presidente Juscelino
311250,2015,residence,1,1,1,0,Capim Branco
315850,2015,residence,0,0,0,0,Santana de Pirapama
311890,2015,residence,3,3,3,0,Cordisburgo
310960,2015,residence,0,0,0,0,Cachoeira da Prata
312720,2015,residence,2,2,2,0,Funilândia
310700,2015,residence,0,0,0,0,Biquinhas
314350,2015,residence,0,0,0,0,Morada Nova de Minas
312735,2015,residence,1,1,1,1,Glaucilândia
314505,2015,residence,1,1,1,0,Nova Porteirinha
311420,2015,residence,2,3,4,0,Carmo do Cajuru
315140,2015,residence,5,6,7,0,Pitangui
311190,2015,residence,0,0,0,0,Cana Verde
310780,2015,residence,0,0,0,0,Bom Jesus do Galho
316890,2015,residence,2,2,2,0,Tiros
314437,2015,residence,0,1,1,0,Natalândia
317080,2015,residence,4,5,6,0,Várzea da Palma
315213,2015,residence,1,1,1,1,Ponto Chique
310940,2015,residence,2,3,4,1,Buritizeiro
312352,2015,residence,1,1,1,0,Durandé
310720,2015,residence,1,1,1,0,Bocaina de Minas
315727,2015,residence,1,1,2,0,Santa Bárbara do Monte Verde
314080,2015,residence,0,0,0,0,Matias Barbosa
310770,2015,residence,1,1,1,0,Bom Jesus do Amparo
310480,2015,residence,0,0,0,0,Augusto de Lima
313310,2015,residence,2,3,3,0,Itanhandu
314760,2015,residence,1,1,2,0,Passa Quatro
311240,2015,residence,0,0,0,0,Capetinga
312970,2015,residence,1,1,1,0,Ibiraci
311640,2015,residence,0,0,0,0,Claraval
311510,2015,residence,4,7,7,0,Cássia
311730,2015,residence,2,3,4,0,Conceição das Alagoas
312125,2015,residence,3,3,3,1,Delta
312510,2015,residence,1,4,5,0,Extrema
310410,2015,residence,0,1,1,0,Arceburgo
313862,2015,residence,2,2,2,0,Limeira do Oeste
313350,2015,residence,2,2,5,0,Itapecerica
313440,2015,residence,5,6,6,0,Iturama
315160,2015,residence,0,0,0,0,Planura
312710,2015,residence,5,8,10,0,Frutal
315070,2015,residence,2,4,4,0,Pirajuba
313340,2015,residence,0,0,0,0,Itapagipe
312560,2015,residence,4,4,4,0,Felisburgo
314700,2015,residence,16,23,27,0,Paracatu
310163,2015,residence,0,0,0,1,Alfredo Vasconcelos
312040,2015,residence,1,1,1,0,Cristiano Otoni
310710,2015,residence,10,12,14,1,Boa Esperança
316040,2015,residence,3,3,3,0,Santo Antônio do Monte
311455,2015,residence,2,2,2,0,Carneirinho
313420,2015,residence,15,19,21,2,Ituiutaba
314345,2015,residence,0,0,0,0,Montezuma
314980,2015,residence,1,2,2,0,Perdizes
311110,2015,residence,2,2,2,0,Campina Verde
312707,2015,residence,2,3,3,0,Fruta de Leite
312247,2015,residence,0,0,0,0,Dom Bosco
315445,2015,residence,0,0,0,0,Riachinho
315550,2015,residence,0,0,1,0,Rio Paranaíba
313545,2015,residence,0,1,1,0,Jenipapo de Minas
316590,2015,residence,1,1,1,0,Senador Modestino Gonçalves
312600,2015,residence,1,2,2,0,Florestal
314560,2015,residence,3,4,5,0,Oliveira
314230,2015,residence,0,0,0,0,Moeda
310560,2015,residence,12,17,17,0,Barbacena
313540,2015,residence,0,0,0,0,Jeceaba
312320,2015,residence,2,2,2,0,Dores do Indaiá
311450,2015,residence,0,1,1,0,Carmópolis de Minas
313960,2015,residence,1,5,7,0,Mantena
315430,2015,residence,6,6,6,0,Resplendor
315810,2015,residence,0,0,0,0,Santa Maria do Salto
315120,2015,residence,5,9,11,0,Pirapora
310740,2015,residence,6,8,9,0,Bom Despacho
312820,2015,residence,0,0,0,0,Guaraciaba
312170,2015,residence,0,0,0,0,Diogo de Vasconcelos
314330,2015,residence,49,68,85,3,Montes Claros
313110,2015,residence,3,3,3,1,Inimutaba
311160,2015,residence,2,5,5,0,Campos Gerais
311900,2015,residence,1,1,1,0,Cordislândia
313300,2015,residence,1,1,1,0,Itamonte
315470,2015,residence,1,2,2,0,Ribeirão Vermelho
311480,2015,residence,0,1,1,0,Carvalhos
316245,2015,residence,3,3,3,1,São João das Missões
313210,2015,residence,1,2,4,1,Itacarambi
311540,2015,residence,0,0,0,0,Catas Altas da Noruega
313580,2015,residence,3,3,5,1,Jequitinhonha
310270,2015,residence,0,1,1,0,Cachoeira de Pajeú
315660,2015,residence,3,3,3,0,Rubim
310460,2015,residence,1,3,4,0,Astolfo Dutra
317065,2015,residence,1,1,2,0,Vargem Grande do Rio Pardo
316695,2015,residence,1,3,3,0,Serranópolis de Minas
316290,2015,residence,3,3,3,0,São João Nepomuceno
312440,2015,residence,0,0,0,0,Espírito Santo do Dourado
310790,2015,residence,0,0,1,0,Bom Repouso
315170,2015,residence,2,2,2,0,Poço Fundo
