municipality_code,year,measure_type,municipality_name,live_births,neonatal_deaths,infant_deaths,under5_deaths,maternal_deaths,neonatal_per_1000,infant_per_1000,under5_per_1000,maternal_per_100000
314740,2010,residence,Paraopeba,341,1,1,1,1,2.93255131964809,2.93255131964809,2.93255131964809,293.255131964809
314740,2015,occurrence,Paraopeba,1,0,0,0,0,0,0,0,0
314740,2015,residence,Paraopeba,327,2,3,4,0,6.11620795107034,9.1743119266055,12.2324159021407,0
314750,2000,occurrence,Passabém,19,0,0,0,0,0,0,0,0
314750,2000,residence,Passabém,8,0,0,0,0,0,0,0,0
314750,2005,occurrence,Passabém,18,1,1,1,0,55.5555555555556,55.5555555555556,55.5555555555556,0
314750,2005,residence,Passabém,24,0,0,0,0,0,0,0,0
314750,2010,occurrence,Passabém,0,0,0,0,0,,,,
314750,2010,residence,Passabém,18,0,1,1,0,0,55.5555555555556,55.5555555555556,0
314750,2015,occurrence,Passabém,0,0,0,0,0,,,,
314750,2015,residence,Passabém,15,0,0,0,0,0,0,0,0
314760,2000,occurrence,Passa Quatro,222,2,2,3,0,9.00900900900901,9.00900900900901,13.5135135135135,0
314760,2000,residence,Passa Quatro,222,3,4,5,0,13.5135135135135,18.018018018018,22.5225225225225,0
314760,2005,occurrence,Passa Quatro,225,1,3,3,0,4.44444444444444,13.3333333333333,13.3333333333333,0
314760,2005,residence,Passa Quatro,228,1,3,3,0,4.3859649122807,13.1578947368421,13.1578947368421,0
314760,2010,occurrence,Passa Quatro,176,2,2,4,0,11.3636363636364,11.3636363636364,22.7272727272727,0
314760,2010,residence,Passa Quatro,179,2,2,4,0,11.1731843575419,11.1731843575419,22.3463687150838,0
314760,2015,occurrence,Passa Quatro,133,1,1,1,0,7.5187969924812,7.5187969924812,7.5187969924812,0
314760,2015,residence,Passa Quatro,193,1,1,2,0,5.18134715025907,5.18134715025907,10.3626943005181,0
314770,2000,occurrence,Passa Tempo,92,0,1,1,0,0,10.8695652173913,10.8695652173913,0
314770,2000,residence,Passa Tempo,102,0,1,1,0,0,9.80392156862745,9.80392156862745,0
314770,2005,occurrence,Passa Tempo,32,0,0,0,0,0,0,0,0
314770,2005,residence,Passa Tempo,69,0,0,0,0,0,0,0,0
314770,2010,occurrence,Passa Tempo,11,0,0,0,0,0,0,0,0
314770,2010,residence,Passa Tempo,68,0,0,0,0,0,0,0,0
314770,2015,occurrence,Passa Tempo,2,0,0,0,0,0,0,0,0
314770,2015,residence,Passa Tempo,61,0,0,0,0,0,0,0,0
314780,2000,occurrence,Passa-Vinte,0,0,0,0,0,,,,
314780,2000,residence,Passa-Vinte,30,2,2,2,1,66.6666666666667,66.6666666666667,66.6666666666667,3333.33333333333
314780,2005,occurrence,Passa-Vinte,0,0,0,0,0,,,,
314780,2005,residence,Passa-Vinte,19,0,0,0,0,0,0,0,0
314780,2010,occurrence,Passa-Vinte,0,0,0,0,0,,,,
314780,2010,residence,Passa-Vinte,13,0,0,0,0,0,0,0,0
314780,2015,occurrence,Passa-Vinte,0,0,0,0,0,,,,
314780,2015,residence,Passa-Vinte,19,0,0,0,0,0,0,0,0
314790,2000,occurrence,Passos,2241,51,59,65,1,22.7576974564926,26.3275323516287,29.0049085229808,44.6229361892013
314790,2000,residence,Passos,1747,45,51,53,0,25.7584430452204,29.1929021179164,30.3377218088151,0
314790,2005,occurrence,Passos,1927,26,36,41,1,13.4924753502854,18.681888946549,21.2765957446809,51.8941359626362
314790,2005,residence,Passos,1465,12,19,21,1,8.19112627986348,12.9692832764505,14.3344709897611,68.259385665529
314790,2010,occurrence,Passos,1859,21,32,35,1,11.2963959117805,17.2135556750941,18.8273265196342,53.7923614846692
314790,2010,residence,Passos,1365,8,13,16,1,5.86080586080586,9.52380952380952,11.7216117216117,73.2600732600733
314790,2015,occurrence,Passos,2192,39,60,66,5,17.7919708029197,27.3722627737226,30.1094890510949,228.102189781022
314790,2015,residence,Passos,1417,14,19,21,1,9.88002822865208,13.408609738885,14.8200423429781,70.5716302046577
314795,2000,occurrence,Patis,0,0,0,0,0,,,,
314795,2000,residence,Patis,52,0,0,0,0,0,0,0,0
314795,2005,occurrence,Patis,1,0,0,0,0,0,0,0,0
314795,2005,residence,Patis,87,0,0,0,0,0,0,0,0
314795,2010,occurrence,Patis,0,0,0,0,0,,,,
314795,2010,residence,Patis,66,0,1,1,0,0,15.1515151515152,15.1515151515152,0
314795,2015,occurrence,Patis,0,0,0,0,0,,,,
314795,2015,residence,Patis,57,0,0,0,0,0,0,0,0
314800,2000,occurrence,Patos de Minas,2403,45,58,61,1,18.7265917602996,24.1364960466084,25.3849354972951,41.6146483562214
314800,2000,residence,Patos de Minas,2009,34,44,49,1,16.9238427078148,21.901443504231,24.390243902439,49.7760079641613
314800,2005,occurrence,Patos de Minas,2339,38,46,51,0,16.2462590850791,19.6665241556221,21.8041898247114,0
314800,2005,residence,Patos de Minas,1771,20,27,31,0,11.2930547713156,15.2456239412761,17.5042348955392,0
314800,2010,occurrence,Patos de Minas,2751,48,59,67,1,17.4482006543075,21.4467466375863,24.3547800799709,36.3504180298073
314800,2010,residence,Patos de Minas,1591,15,18,20,0,9.42803268384664,11.313639220616,12.5707102451289,0
314800,2015,occurrence,Patos de Minas,3568,51,66,68,1,14.2937219730942,18.4977578475336,19.0582959641256,28.0269058295964
314800,2015,residence,Patos de Minas,1904,17,22,24,0,8.92857142857143,11.5546218487395,12.6050420168067,0
314810,2000,occurrence,Patrocínio,1530,26,34,38,0,16.9934640522876,22.2222222222222,24.8366013071895,0
314810,2000,residence,Patrocínio,1492,23,31,35,0,15.4155495978552,20.7774798927614,23.4584450402145,0
314810,2005,occurrence,Patrocínio,1376,15,18,20,0,10.9011627906977,13.0813953488372,14.5348837209302,0
314810,2005,residence,Patrocínio,1185,17,21,21,0,14.3459915611814,17.7215189873418,17.7215189873418,0
314810,2010,occurrence,Patrocínio,1196,3,3,6,0,2.50836120401338,2.50836120401338,5.01672240802676,0
314810,2010,residence,Patrocínio,1081,10,11,14,0,9.25069380203515,10.1757631822387,12.9509713228492,0
314810,2015,occurrence,Patrocínio,1406,7,11,12,0,4.97866287339972,7.82361308677098,8.5348506401138,0
314810,2015,residence,Patrocínio,1252,9,14,16,0,7.18849840255591,11.1821086261981,12.779552715655,0
314820,2000,occurrence,Patrocínio do Muriaé,39,0,0,0,0,0,0,0,0
314820,2000,residence,Patrocínio do Muriaé,54,2,2,2,0,37.037037037037,37.037037037037,37.037037037037,0
314820,2005,occurrence,Patrocínio do Muriaé,18,0,0,0,0,0,0,0,0
314820,2005,residence,Patrocínio do Muriaé,58,0,0,0,0,0,0,0,0
314820,2010,occurrence,Patrocínio do Muriaé,0,0,0,0,0,,,,
314820,2010,residence,Patrocínio do Muriaé,44,1,1,1,0,22.7272727272727,22.7272727272727,22.7272727272727,0
314820,2015,occurrence,Patrocínio do Muriaé,0,0,0,0,0,,,,
314820,2015,residence,Patrocínio do Muriaé,48,0,0,0,0,0,0,0,0
314830,2000,occurrence,Paula Cândido,2,1,2,3,0,500,1000,1500,0
314830,2000,residence,Paula Cândido,125,1,2,3,0,8,16,24,0
314830,2005,occurrence,Paula Cândido,0,0,1,1,0,,,,
314830,2005,residence,Paula Cândido,107,1,2,2,0,9.34579439252336,18.6915887850467,18.6915887850467,0
314830,2010,occurrence,Paula Cândido,0,1,1,1,0,,,,
314830,2010,residence,Paula Cândido,110,2,2,2,0,18.1818181818182,18.1818181818182,18.1818181818182,0
314830,2015,occurrence,Paula Cândido,0,0,0,0,0,,,,
314830,2015,residence,Paula Cândido,87,0,0,0,0,0,0,0,0
314840,2000,occurrence,Paulistas,17,1,1,1,0,58.8235294117647,58.8235294117647,58.8235294117647,0
314840,2000,residence,Paulistas,96,3,4,5,0,31.25,41.6666666666667,52.0833333333333,0
314840,2005,occurrence,Paulistas,9,0,0,0,0,0,0,0,0
314840,2005,residence,Paulistas,75,1,1,2,0,13.3333333333333,13.3333333333333,26.6666666666667,0
314840,2010,occurrence,Paulistas,1,0,0,0,0,0,0,0,0
314840,2010,residence,Paulistas,66,1,1,1,0,15.1515151515152,15.1515151515152,15.1515151515152,0
314840,2015,occurrence,Paulistas,0,0,0,1,0,,,,
314840,2015,residence,Paulistas,56,0,1,1,0,0,17.8571428571429,17.8571428571429,0
314850,2000,occurrence,Pavão,181,0,0,1,0,0,0,5.52486187845304,0
314850,2000,residence,Pavão,150,0,0,1,0,0,0,6.66666666666667,0
314850,2005,occurrence,Pavão,143,0,3,3,0,0,20.979020979021,20.979020979021,0
314850,2005,residence,Pavão,137,0,2,2,0,0,14.5985401459854,14.5985401459854,0
314850,2010,occurrence,Pavão,102,0,0,1,0,0,0,9.80392156862745,0
314850,2010,residence,Pavão,95,1,1,2,0,10.5263157894737,10.5263157894737,21.0526315789474,0
314850,2015,occurrence,Pavão,0,0,0,0,0,,,,
314850,2015,residence,Pavão,80,0,0,0,0,0,0,0,0
314860,2000,occurrence,Peçanha,632,2,4,5,0,3.16455696202532,6.32911392405063,7.91139240506329,0
314860,2000,residence,Peçanha,424,4,9,10,0,9.43396226415094,21.2264150943396,23.5849056603774,0
314860,2005,occurrence,Peçanha,408,1,2,3,0,2.45098039215686,4.90196078431373,7.35294117647059,0
314860,2005,residence,Peçanha,276,4,6,9,0,14.4927536231884,21.7391304347826,32.6086956521739,0
314860,2010,occurrence,Peçanha,424,5,5,6,0,11.7924528301887,11.7924528301887,14.1509433962264,0
314860,2010,residence,Peçanha,281,5,5,7,0,17.7935943060498,17.7935943060498,24.9110320284698,0
314860,2015,occurrence,Peçanha,396,0,0,0,0,0,0,0,0
314860,2015,residence,Peçanha,212,0,1,1,0,0,4.71698113207547,4.71698113207547,0
314870,2000,occurrence,Pedra Azul,371,9,13,15,0,24.2587601078167,35.0404312668464,40.4312668463612,0
314870,2000,residence,Pedra Azul,353,10,15,18,0,28.328611898017,42.4929178470255,50.9915014164306,0
314870,2005,occurrence,Pedra Azul,664,16,25,27,1,24.0963855421687,37.6506024096386,40.6626506024096,150.602409638554
314870,2005,residence,Pedra Azul,475,14,19,21,1,29.4736842105263,40,44.2105263157895,210.526315789474
314870,2010,occurrence,Pedra Azul,563,7,10,11,0,12.4333925399645,17.7619893428064,19.538188277087,0
314870,2010,residence,Pedra Azul,444,6,8,10,0,13.5135135135135,18.018018018018,22.5225225225225,0
314870,2015,occurrence,Pedra Azul,538,5,6,8,0,9.29368029739777,11.1524163568773,14.8698884758364,0
314870,2015,residence,Pedra Azul,360,4,6,8,0,11.1111111111111,16.6666666666667,22.2222222222222,0
314875,2000,occurrence,Pedra Bonita,2,2,2,2,0,1000,1000,1000,0
314875,2000,residence,Pedra Bonita,155,6,7,7,0,38.7096774193548,45.1612903225807,45.1612903225807,0
314875,2005,occurrence,Pedra Bonita,2,0,0,0,0,0,0,0,0
314875,2005,residence,Pedra Bonita,113,3,5,5,0,26.5486725663717,44.2477876106195,44.2477876106195,0
314875,2010,occurrence,Pedra Bonita,0,0,0,0,0,,,,
314875,2010,residence,Pedra Bonita,101,2,2,3,1,19.8019801980198,19.8019801980198,29.7029702970297,990.09900990099
314875,2015,occurrence,Pedra Bonita,1,0,1,1,0,0,1000,1000,0
314875,2015,residence,Pedra Bonita,91,0,3,3,0,0,32.967032967033,32.967032967033,0
314880,2000,occurrence,Pedra do Anta,1,0,0,0,0,0,0,0,0
314880,2000,residence,Pedra do Anta,57,0,0,0,0,0,0,0,0
314880,2005,occurrence,Pedra do Anta,1,0,0,0,0,0,0,0,0
314880,2005,residence,Pedra do Anta,61,2,2,2,0,32.7868852459016,32.7868852459016,32.7868852459016,0
314880,2010,occurrence,Pedra do Anta,0,0,1,2,0,,,,
314880,2010,residence,Pedra do Anta,30,1,2,3,0,33.3333333333333,66.6666666666667,100,0
314880,2015,occurrence,Pedra do Anta,0,0,0,0,0,,,,
314880,2015,residence,Pedra do Anta,30,1,2,2,0,33.3333333333333,66.6666666666667,66.6666666666667,0
314890,2000,occurrence,Pedra do Indaiá,0,0,1,1,0,,,,
314890,2000,residence,Pedra do Indaiá,45,1,2,2,0,22.2222222222222,44.4444444444444,44.4444444444444,0
314890,2005,occurrence,Pedra do Indaiá,0,0,0,0,0,,,,
314890,2005,residence,Pedra do Indaiá,50,1,1,1,0,20,20,20,0
314890,2010,occurrence,Pedra do Indaiá,0,0,0,0,0,,,,
314890,2010,residence,Pedra do Indaiá,40,0,0,0,0,0,0,0,0
314890,2015,occurrence,Pedra do Indaiá,0,0,0,0,0,,,,
314890,2015,residence,Pedra do Indaiá,38,0,0,0,0,0,0,0,0
314900,2000,occurrence,Pedra Dourada,0,0,0,0,0,,,,
314900,2000,residence,Pedra Dourada,32,0,1,2,0,0,31.25,62.5,0
314900,2005,occurrence,Pedra Dourada,0,0,0,0,0,,,,
314900,2005,residence,Pedra Dourada,35,0,1,1,0,0,28.5714285714286,28.5714285714286,0
314900,2010,occurrence,Pedra Dourada,0,0,0,0,0,,,,
314900,2010,residence,Pedra Dourada,25,1,1,1,0,40,40,40,0
314900,2015,occurrence,Pedra Dourada,0,0,0,0,0,,,,
314900,2015,residence,Pedra Dourada,39,0,0,0,0,0,0,0,0
314910,2000,occurrence,Pedralva,14,1,1,1,0,71.4285714285714,71.4285714285714,71.4285714285714,0
314910,2000,residence,Pedralva,207,6,7,8,0,28.9855072463768,33.816425120773,38.6473429951691,0
314910,2005,occurrence,Pedralva,2,0,0,0,0,0,0,0,0
314910,2005,residence,Pedralva,137,2,3,4,0,14.5985401459854,21.8978102189781,29.1970802919708,0
314910,2010,occurrence,Pedralva,4,0,2,2,0,0,500,500,0
314910,2010,residence,Pedralva,124,3,5,5,0,24.1935483870968,40.3225806451613,40.3225806451613,0
314910,2015,occurrence,Pedralva,2,0,0,0,0,0,0,0,0
314910,2015,residence,Pedralva,122,1,1,2,0,8.19672131147541,8.19672131147541,16.3934426229508,0
314915,2000,occurrence,Pedras de Maria da Cruz,4,0,1,1,0,0,250,250,0
314915,2000,residence,Pedras de Maria da Cruz,126,1,2,2,0,7.93650793650794,15.8730158730159,15.8730158730159,0
314915,2005,occurrence,Pedras de Maria da Cruz,0,0,0,0,0,,,,
314915,2005,residence,Pedras de Maria da Cruz,143,5,6,6,0,34.965034965035,41.958041958042,41.958041958042,0
314915,2010,occurrence,Pedras de Maria da Cruz,0,0,0,0,0,,,,
314915,2010,residence,Pedras de Maria da Cruz,123,1,1,1,0,8.13008130081301,8.13008130081301,8.13008130081301,0
314915,2015,occurrence,Pedras de Maria da Cruz,1,0,0,0,0,0,0,0,0
314915,2015,residence,Pedras de Maria da Cruz,118,3,3,4,0,25.4237288135593,25.4237288135593,33.8983050847458,0
314920,2000,occurrence,Pedrinópolis,36,0,0,0,0,0,0,0,0
314920,2000,residence,Pedrinópolis,39,1,1,1,0,25.6410256410256,25.6410256410256,25.6410256410256,0
314920,2005,occurrence,Pedrinópolis,44,0,0,0,0,0,0,0,0
314920,2005,residence,Pedrinópolis,54,0,1,1,0,0,18.5185185185185,18.5185185185185,0
314920,2010,occurrence,Pedrinópolis,25,1,1,1,0,40,40,40,0
314920,2010,residence,Pedrinópolis,40,1,1,1,0,25,25,25,0
314920,2015,occurrence,Pedrinópolis,0,0,0,0,0,,,,
314920,2015,residence,Pedrinópolis,27,0,0,0,0,0,0,0,0
314930,2000,occurrence,Pedro Leopoldo,1356,10,14,16,0,7.37463126843658,10.3244837758112,11.7994100294985,0
314930,2000,residence,Pedro Leopoldo,1012,13,19,23,0,12.8458498023715,18.7747035573123,22.7272727272727,0
314930,2005,occurrence,Pedro Leopoldo,962,10,14,14,0,10.3950103950104,14.5530145530146,14.5530145530146,0
314930,2005,residence,Pedro Leopoldo,805,8,12,12,0,9.93788819875776,14.9068322981366,14.9068322981366,0
314930,2010,occurrence,Pedro Leopoldo,924,5,7,7,0,5.41125541125541,7.57575757575758,7.57575757575758,0
314930,2010,residence,Pedro Leopoldo,775,9,14,16,0,11.6129032258065,18.0645161290323,20.6451612903226,0
314930,2015,occurrence,Pedro Leopoldo,1527,3,3,5,0,1.96463654223969,1.96463654223969,3.27439423706614,0
314930,2015,residence,Pedro Leopoldo,851,4,6,10,0,4.70035252643948,7.05052878965922,11.7508813160987,0
314940,2000,occurrence,Pedro Teixeira,0,0,0,0,0,,,,
314940,2000,residence,Pedro Teixeira,25,0,2,3,0,0,80,120,0
314940,2005,occurrence,Pedro Teixeira,0,0,0,0,0,,,,
314940,2005,residence,Pedro Teixeira,15,0,0,0,0,0,0,0,0
314940,2010,occurrence,Pedro Teixeira,0,0,0,0,0,,,,
314940,2010,residence,Pedro Teixeira,20,0,0,0,0,0,0,0,0
314940,2015,occurrence,Pedro Teixeira,0,0,0,0,0,,,,
314940,2015,residence,Pedro Teixeira,17,0,0,0,0,0,0,0,0
314950,2000,occurrence,Pequeri,0,0,0,0,0,,,,
314950,2000,residence,Pequeri,34,1,1,1,0,29.4117647058824,29.4117647058824,29.4117647058824,0
314950,2005,occurrence,Pequeri,0,0,0,1,0,,,,
314950,2005,residence,Pequeri,35,1,1,2,0,28.5714285714286,28.5714285714286,57.1428571428572,0
314950,2010,occurrence,Pequeri,0,0,0,0,0,,,,
314950,2010,residence,Pequeri,48,0,0,0,0,0,0,0,0
314950,2015,occurrence,Pequeri,0,0,0,0,0,,,,
314950,2015,residence,Pequeri,50,1,1,1,0,20,20,20,0
314960,2000,occurrence,Pequi,0,0,1,1,0,,,,
314960,2000,residence,Pequi,57,0,1,1,0,0,17.5438596491228,17.5438596491228,0
314960,2005,occurrence,Pequi,0,1,1,1,0,,,,
314960,2005,residence,Pequi,65,3,4,5,0,46.1538461538462,61.5384615384615,76.9230769230769,0
314960,2010,occurrence,Pequi,0,0,0,0,0,,,,
314960,2010,residence,Pequi,41,0,0,0,0,0,0,0,0
314960,2015,occurrence,Pequi,1,0,0,0,0,0,0,0,0
314960,2015,residence,Pequi,54,0,0,0,0,0,0,0,0
314970,2000,occurrence,Perdigão,1,0,0,1,0,0,0,1000,0
314970,2000,residence,Perdigão,83,0,0,1,0,0,0,12.0481927710843,0
314970,2005,occurrence,Perdigão,1,1,1,1,0,1000,1000,1000,0
314970,2005,residence,Perdigão,65,2,3,3,0,30.7692307692308,46.1538461538462,46.1538461538462,0
314970,2010,occurrence,Perdigão,0,0,0,0,0,,,,
314970,2010,residence,Perdigão,114,3,4,5,0,26.3157894736842,35.0877192982456,43.859649122807,0
314970,2015,occurrence,Perdigão,2,0,0,0,0,0,0,0,0
314970,2015,residence,Perdigão,145,0,0,2,0,0,0,13.7931034482759,0
314980,2000,occurrence,Perdizes,135,2,3,3,0,14.8148148148148,22.2222222222222,22.2222222222222,0
314980,2000,residence,Perdizes,181,3,5,5,0,16.5745856353591,27.6243093922652,27.6243093922652,0
314980,2005,occurrence,Perdizes,110,0,0,0,0,0,0,0,0
314980,2005,residence,Perdizes,146,1,2,2,0,6.84931506849315,13.6986301369863,13.6986301369863,0
314980,2010,occurrence,Perdizes,110,0,0,1,0,0,0,9.09090909090909,0
314980,2010,residence,Perdizes,157,2,3,4,0,12.7388535031847,19.1082802547771,25.4777070063694,0
314980,2015,occurrence,Perdizes,125,0,0,0,0,0,0,0,0
314980,2015,residence,Perdizes,178,1,2,2,0,5.61797752808989,11.2359550561798,11.2359550561798,0
314990,2000,occurrence,Perdões,137,5,6,7,0,36.4963503649635,43.7956204379562,51.0948905109489,0
314990,2000,residence,Perdões,234,5,5,5,1,21.3675213675214,21.3675213675214,21.3675213675214,427.350427350427
314990,2005,occurrence,Perdões,136,1,1,1,0,7.35294117647059,7.35294117647059,7.35294117647059,0
314990,2005,residence,Perdões,194,3,4,4,0,15.4639175257732,20.6185567010309,20.6185567010309,0
314990,2010,occurrence,Perdões,114,0,0,1,0,0,0,8.7719298245614,0
314990,2010,residence,Perdões,176,1,2,2,0,5.68181818181818,11.3636363636364,11.3636363636364,0
314990,2015,occurrence,Perdões,105,0,0,0,0,0,0,0,0
314990,2015,residence,Perdões,218,0,1,2,0,0,4.58715596330275,9.1743119266055,0
314995,2000,occurrence,Periquito,2,0,1,1,0,0,500,500,0
314995,2000,residence,Periquito,86,1,2,2,0,11.6279069767442,23.2558139534884,23.2558139534884,0
314995,2005,occurrence,Periquito,1,0,0,0,0,0,0,0,0
314995,2005,residence,Periquito,124,0,1,1,0,0,8.06451612903226,8.06451612903226,0
314995,2010,occurrence,Periquito,0,0,0,0,0,,,,
314995,2010,residence,Periquito,99,2,2,2,0,20.2020202020202,20.2020202020202,20.2020202020202,0
314995,2015,occurrence,Periquito,0,0,0,0,0,,,,
314995,2015,residence,Periquito,100,0,0,0,0,0,0,0,0
315000,2000,occurrence,Pescador,8,0,0,0,0,0,0,0,0
315000,2000,residence,Pescador,67,0,0,1,0,0,0,14.9253731343284,0
315000,2005,occurrence,Pescador,0,0,0,0,0,,,,
315000,2005,residence,Pescador,58,1,1,1,0,17.2413793103448,17.2413793103448,17.2413793103448,0
315000,2010,occurrence,Pescador,0,0,0,0,0,,,,
315000,2010,residence,Pescador,48,0,0,0,0,0,0,0,0
315000,2015,occurrence,Pescador,0,0,0,1,0,,,,
315000,2015,residence,Pescador,49,1,2,3,0,20.4081632653061,40.8163265306122,61.2244897959184,0
315010,2000,occurrence,Piau,2,0,0,0,0,0,0,0,0
315010,2000,residence,Piau,26,0,2,2,0,0,76.9230769230769,76.9230769230769,0
315010,2005,occurrence,Piau,0,0,0,0,0,,,,
315010,2005,residence,Piau,25,0,0,0,0,0,0,0,0
315010,2010,occurrence,Piau,0,0,0,0,0,,,,
315010,2010,residence,Piau,32,0,0,0,0,0,0,0,0
315010,2015,occurrence,Piau,0,0,0,0,0,,,,
315010,2015,residence,Piau,27,0,1,1,0,0,37.037037037037,37.037037037037,0
315015,2000,occurrence,Piedade de Caratinga,1,0,0,0,0,0,0,0,0
315015,2000,residence,Piedade de Caratinga,138,2,5,6,0,14.4927536231884,36.231884057971,43.4782608695652,0
315015,2005,occurrence,Piedade de Caratinga,0,0,0,0,0,,,,
315015,2005,residence,Piedade de Caratinga,84,4,5,5,0,47.6190476190476,59.5238095238095,59.5238095238095,0
315015,2010,occurrence,Piedade de Caratinga,0,0,0,1,0,,,,
315015,2010,residence,Piedade de Caratinga,114,2,2,2,0,17.5438596491228,17.5438596491228,17.5438596491228,0
315015,2015,occurrence,Piedade de Caratinga,0,0,0,0,0,,,,
315015,2015,residence,Piedade de Caratinga,130,2,2,2,0,15.3846153846154,15.3846153846154,15.3846153846154,0
315020,2000,occurrence,Piedade de Ponte Nova,0,0,0,1,0,,,,
315020,2000,residence,Piedade de Ponte Nova,65,2,2,3,0,30.7692307692308,30.7692307692308,46.1538461538462,0
315020,2005,occurrence,Piedade de Ponte Nova,0,0,0,0,0,,,,
315020,2005,residence,Piedade de Ponte Nova,70,1,1,1,0,14.2857142857143,14.2857142857143,14.2857142857143,0
315020,2010,occurrence,Piedade de Ponte Nova,0,0,0,0,0,,,,
315020,2010,residence,Piedade de Ponte Nova,52,1,1,1,0,19.2307692307692,19.2307692307692,19.2307692307692,0
315020,2015,occurrence,Piedade de Ponte Nova,0,0,0,0,0,,,,
315020,2015,residence,Piedade de Ponte Nova,49,0,0,0,0,0,0,0,0
315030,2000,occurrence,Piedade do Rio Grande,37,0,0,0,0,0,0,0,0
315030,2000,residence,Piedade do Rio Grande,67,1,1,1,0,14.9253731343284,14.9253731343284,14.9253731343284,0
